PacketCounter,SampleTimeFine,_Quat_W,_Quat_X,_Quat_Y,_Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
59,1145868045,0.10316924,0.642982602,-0.089407966,0.753615081,9.757799149,1.481105804,2.257457018,21.70485497,48.49431992,17.76161194,-1.402832031,-0.856933594,0.327148438, 
60,1145876378,0.10170272,0.64043963,-0.089306965,0.755988002,9.383545876,1.402128458,3.489442587,14.62812901,44.84054565,19.93233871,-1.389160156,-0.850097656,0.312011719, 
61,1145884711,0.100713283,0.638245523,-0.089609519,0.75793767,9.895359039,0.133273721,2.99031496,6.167495251,37.63468933,17.52422523,-1.442871094,-0.843261719,0.2734375, 
62,1145893044,0.100093395,0.636153042,-0.090019703,0.759728432,8.410611153,-0.531261146,2.65432477,1.765194297,35.36168671,14.25809288,-1.423339844,-0.829589844,0.250976563, 
63,1145901377,0.09992864,0.63472724,-0.090209506,0.760919273,8.791489601,-1.131950259,1.104001403,0.242323592,24.13862228,5.938112259,-1.46875,-0.815429688,0.204589844, 
64,1145909710,0.100070201,0.633050561,-0.090360984,0.76227802,8.690584183,-1.040017366,1.997657299,-2.1362288,28.53608513,2.926594973,-1.444335938,-0.809082031,0.184082031, 
65,1145918043,0.100615181,0.631820858,-0.090408087,0.763220251,8.371621132,-1.555469632,1.157181263,-4.486181259,20.99654579,-3.324114323,-1.482910156,-0.800292969,0.135253906, 
66,1145926376,0.101267606,0.63045913,-0.09031374,0.764270604,10.05952549,-0.406034559,2.41324091,-3.962652206,23.52503395,-5.384908676,-1.455078125,-0.79296875,0.112792969, 
67,1145934709,0.10215579,0.629013181,-0.090401471,0.765332639,9.588541031,-0.496656895,3.885185003,-8.044179916,24.6766777,-6.146318436,-1.487792969,-0.778320313,0.070800781, 
68,1145943042,0.103332303,0.627920806,-0.090506896,0.766058981,10.66677952,-0.504659891,1.919246316,-10.62873363,18.26209641,-9.957946777,-1.446777344,-0.773925781,0.046386719, 
69,1145951375,0.104507543,0.626611769,-0.090571336,0.766963243,11.04683304,-0.21085608,2.283797264,-10.28801441,22.25751495,-9.757313728,-1.46875,-0.762207031,0.005371094, 
70,1145959708,0.105726279,0.625238955,-0.090698257,0.767901123,9.94085598,-0.233404353,2.794443607,-11.34797192,23.06481552,-9.573236465,-1.424804688,-0.755371094,-0.013671875, 
71,1145968041,0.106906019,0.624025583,-0.09090735,0.768699586,10.11355591,0.500946105,2.372740269,-11.8473587,20.13542747,-8.83204937,-1.444335938,-0.735351563,-0.056640625, 
72,1145976374,0.108015142,0.622754872,-0.091242217,0.769534707,9.649503708,0.045038532,2.517943621,-12.58036137,20.66020966,-6.901733875,-1.399902344,-0.729492188,-0.064941406, 
73,1145984707,0.109047294,0.621603727,-0.091588505,0.770278335,9.472145081,-0.004451889,2.357610941,-12.0080862,18.62338829,-6.255869865,-1.418945313,-0.713378906,-0.102050781, 
74,1145993040,0.109916434,0.620517075,-0.091928072,0.770990252,9.796392441,0.289149106,2.531674623,-10.47223091,17.34697914,-4.733614922,-1.372558594,-0.705078125,-0.106445313, 
75,1146001373,0.110599317,0.619452477,-0.09239044,0.771692991,9.434990883,0.25094223,2.164978027,-10.17640877,16.74009514,-1.733904719,-1.393554688,-0.684082031,-0.142578125, 
76,1146009706,0.111087397,0.618454337,-0.092933595,0.772358,9.399866104,0.469672024,1.881850958,-9.300581932,15.21879196,0.863904297,-1.351074219,-0.672851563,-0.139648438, 
77,1146018039,0.111388549,0.617452502,-0.09360487,0.773034811,9.450971603,0.384198725,2.6056633,-9.0838871,15.04697323,3.977751017,-1.373535156,-0.653320313,-0.166992188, 
78,1146026372,0.11163605,0.61658746,-0.094410084,0.773591638,9.828962326,-0.34669894,1.938745141,-9.970575333,12.17679405,5.306131363,-1.334960938,-0.642089844,-0.165527344, 
79,1146034705,0.111675136,0.615652442,-0.09516605,0.774237871,10.13576126,0.194876492,2.560146093,-7.696977139,13.60734749,7.35381031,-1.359863281,-0.619628906,-0.192382813, 
80,1146043038,0.11172688,0.614792407,-0.096037418,0.774805903,9.762076378,-0.132902101,2.514196873,-9.005581856,11.86688519,7.957742691,-1.326660156,-0.604003906,-0.189453125, 
81,1146051371,0.111774884,0.613911688,-0.096933089,0.775385559,10.04662228,-0.553935051,2.200323343,-9.26313591,12.26129532,8.266932487,-1.354003906,-0.583007813,-0.219726563, 
82,1146059704,0.111790217,0.61301887,-0.097716771,0.775991201,9.909846306,-0.645963669,1.969752789,-7.751945496,12.62196922,7.709823608,-1.321289063,-0.568847656,-0.2109375, 
83,1146068037,0.111729287,0.612076044,-0.098398767,0.77665776,9.193843842,-0.317179441,2.276784658,-6.044653416,13.84197521,7.844963074,-1.347167969,-0.545410156,-0.241699219, 
84,1146076370,0.111594833,0.611119926,-0.09905237,0.777346492,9.224739075,-0.058014814,2.680968285,-5.09083128,13.99356174,8.423744202,-1.314941406,-0.52734375,-0.239257813, 
85,1146084703,0.111458078,0.610265195,-0.099820606,0.777939081,9.314367294,0.055167492,2.222380877,-6.293879509,12.04328918,9.144910812,-1.3359375,-0.5078125,-0.26953125, 
86,1146093036,0.111237094,0.609329283,-0.100632258,0.77859956,9.72678566,0.227334172,2.784965992,-6.070498466,13.17887402,10.60279751,-1.307617188,-0.491699219,-0.264160156, 
87,1146101369,0.111040518,0.60835743,-0.101574115,0.779265165,9.744998932,0.179943249,2.859209061,-7.729969501,13.56062889,11.51353836,-1.326660156,-0.464355469,-0.30078125, 
88,1146109702,0.110923812,0.607407212,-0.102675304,0.779878259,10.25044441,0.087078854,2.585369825,-10.12595081,12.64089966,11.8599968,-1.294921875,-0.446289063,-0.292480469, 
89,1146118035,0.11084155,0.606301427,-0.10383103,0.780597031,10.46229649,-0.083939455,2.741302013,-11.10707951,15.27440357,12.34579849,-1.313964844,-0.425292969,-0.329589844, 
90,1146126368,0.110892683,0.605090678,-0.105058305,0.781364799,10.49872494,0.395214409,2.184463978,-13.06019306,16.77498817,11.71758366,-1.283691406,-0.41015625,-0.326660156, 
91,1146134701,0.111112222,0.603717268,-0.106401466,0.782213807,10.56965828,-0.224162504,2.22689867,-15.85373688,19.38159943,11.24981785,-1.292480469,-0.383300781,-0.360839844, 
92,1146143034,0.111456409,0.602217793,-0.107652977,0.783148944,10.34772682,-0.809490323,2.196118593,-15.95273304,21.65949821,9.446881294,-1.265136719,-0.368164063,-0.353515625, 
93,1146151367,0.111881897,0.600560963,-0.108703777,0.784214735,10.36430359,-0.773938358,2.739208937,-14.52853489,24.98128891,7.359705448,-1.270019531,-0.342773438,-0.385742188, 
94,1146159700,0.112445571,0.598796308,-0.109599538,0.785357893,10.28963184,-0.577713132,2.911916256,-14.02918434,27.1113472,4.853684425,-1.239257813,-0.329101563,-0.379394531, 
95,1146168033,0.113198332,0.596911967,-0.109450355,0.786703825,10.43350029,2.453201056,2.393817186,-4.198816776,32.08947372,-5.28399086,-1.239257813,-0.3046875,-0.405761719, 
96,1146176366,0.117215089,0.595374763,-0.107259177,0.787581742,8.191707611,7.239911556,3.241873026,-9.043680191,32.47156143,-58.62448502,-1.202148438,-0.297363281,-0.395996094, 
97,1146184699,0.119881272,0.593678117,-0.110587813,0.788000703,15.62528133,-4.904363632,2.047679186,-58.72290802,19.66217995,0.708018303,-1.197753906,-0.274414063,-0.424316406, 
98,1146193032,0.121165276,0.590793729,-0.110133745,0.790033042,5.296256542,1.894107342,3.310460091,-5.958524227,49.7296257,-10.73881721,-1.174316406,-0.260253906,-0.413574219, 
99,1146201365,0.123429403,0.588637292,-0.112001903,0.791029036,13.30845833,-1.285899162,2.563820839,-39.50287247,31.12665176,-5.342936039,-1.170410156,-0.236328125,-0.432617188, 
100,1146209698,0.124628901,0.585651517,-0.113447659,0.792848945,8.682024002,-1.579059005,2.285839558,-26.42307091,45.78385544,5.48692894,-1.138671875,-0.220214844,-0.424804688, 
101,1146218031,0.126195773,0.582944572,-0.114910372,0.794383883,11.28418159,-2.784788847,2.116637707,-29.53884125,41.10462952,0.702612877,-1.144042969,-0.200195313,-0.442871094, 
102,1146226364,0.126985669,0.579796553,-0.116188154,0.796373546,10.1367836,-2.667162657,2.861911058,-21.32997513,48.55179214,9.174491882,-1.118652344,-0.182617188,-0.4296875, 
103,1146234697,0.127840161,0.576683462,-0.117209285,0.798345268,10.44401836,-2.458820581,1.941783905,-19.00801277,48.68664932,6.354716301,-1.115722656,-0.161132813,-0.447753906, 
104,1146243030,0.128441349,0.57343936,-0.118033566,0.800461292,10.45441246,-2.439503431,1.995997906,-14.81451702,51.10164261,8.021745682,-1.09375,-0.147949219,-0.438964844, 
105,1146251363,0.128820121,0.570033669,-0.118569985,0.802750349,10.25708866,-2.045811176,2.645880699,-9.917602539,54.49793243,8.785464287,-1.09375,-0.126464844,-0.456054688, 
106,1146259696,0.129085809,0.566578448,-0.118939854,0.805095673,10.71026993,-2.222223997,3.619983435,-7.176333904,55.49386597,8.881259918,-1.072753906,-0.112792969,-0.446777344, 
107,1146268029,0.129161194,0.562940359,-0.119207539,0.807592034,10.77652836,-1.37736392,2.724409103,-4.653352737,58.667202,10.78650856,-1.072265625,-0.087402344,-0.461914063, 
108,1146276362,0.129187658,0.559222341,-0.119354479,0.810145199,10.7170763,-0.801260114,3.347707033,-2.957685471,60.03160477,10.59932137,-1.052246094,-0.078125,-0.447265625, 
109,1146284695,0.129307643,0.555227995,-0.11942973,0.812857866,10.69307804,-0.56280309,3.483792305,-3.130762577,64.71318054,9.770112991,-1.05859375,-0.059082031,-0.462402344, 
110,1146293028,0.129526511,0.551181018,-0.11957933,0.815550864,10.48430443,-0.808970392,2.840902567,-4.81627512,65.08950043,9.254713058,-1.041503906,-0.046875,-0.450195313, 
111,1146301361,0.129699841,0.546940029,-0.119546957,0.818378329,10.55119419,-1.38185823,4.383780479,-2.582220078,68.62955475,8.975136757,-1.041992188,-0.030273438,-0.463378906, 
112,1146309694,0.129819408,0.542496204,-0.119441546,0.821327329,10.43656826,-1.692410111,3.66155076,-1.492625117,71.77376556,9.555805206,-1.022949219,-0.01953125,-0.456054688, 
113,1146318027,0.129868701,0.538082421,-0.119304404,0.824237943,10.07330608,-1.692656279,2.907566309,-0.6439448,71.18270111,10.01947498,-1.024414063,-0.001464844,-0.470703125, 
114,1146326360,0.129838616,0.533436477,-0.118921176,0.827312112,10.42870426,-1.991577864,3.773991585,2.612024784,75.23865509,9.741705894,-1.009277344,0.010253906,-0.4609375, 
115,1146334693,0.129754663,0.528665483,-0.118446849,0.830449879,10.21851635,-1.792194486,3.243808508,3.897982597,77.2975769,10.03400707,-1.009277344,0.025878906,-0.472167969, 
116,1146343026,0.129664361,0.523872793,-0.117863476,0.83357805,10.46377754,-1.628917694,3.200521231,5.166584969,77.56729126,9.303023338,-0.990722656,0.0390625,-0.467285156, 
117,1146351359,0.129508942,0.518864214,-0.117129326,0.836832106,10.72040367,-1.64722836,3.752973318,7.151792526,81.20600891,9.565872192,-0.990722656,0.052246094,-0.483886719, 
118,1146359692,0.129335418,0.513663709,-0.116213322,0.840188205,11.03043365,-1.290366411,3.987720013,9.236807823,84.34739685,8.940397263,-0.975097656,0.060546875,-0.475585938, 
119,1146368025,0.129325449,0.508274436,-0.115216784,0.843597651,11.3022995,-0.69210124,3.776212215,8.721464157,87.39897156,6.905043602,-0.9765625,0.072265625,-0.489257813, 
120,1146376358,0.129299641,0.502599776,-0.11417561,0.847135723,11.66413784,-0.843119919,3.954279184,9.086398125,91.57852936,7.42901659,-0.958496094,0.081542969,-0.482910156, 
121,1146384691,0.129281566,0.496426463,-0.113096461,0.850914955,12.51439953,-0.285051972,4.106853008,8.926600456,99.2181778,8.317232132,-0.959472656,0.093261719,-0.500976563, 
122,1146393024,0.129376233,0.489825934,-0.112033248,0.854857206,12.73983669,0.483549625,3.933059216,7.501599312,105.3974762,8.030768394,-0.947265625,0.1015625,-0.495605469, 
123,1146401357,0.129696518,0.482652158,-0.111104168,0.859000325,12.70217228,0.818097591,3.334284782,3.656794071,113.6789551,7.553173542,-0.940429688,0.11328125,-0.512207031, 
124,1146409690,0.130444616,0.474924117,-0.110204391,0.863299668,14.11641121,-0.34369424,1.995023251,-0.247487992,121.7940903,3.788356304,-0.926757813,0.115234375,-0.5078125, 
125,1146418023,0.131072938,0.466845453,-0.108855531,0.867770433,15.2843647,0.209206298,2.840875387,5.467872143,127.7709808,3.147547722,-0.926757813,0.125976563,-0.526367188, 
126,1146426356,0.131537303,0.458168119,-0.107386835,0.872495294,17.52672386,0.946015775,6.142152309,7.288625717,136.4603729,5.668190956,-0.904785156,0.127441406,-0.51953125, 
127,1146434689,0.132583871,0.448256284,-0.106149659,0.877621889,18.44898415,3.244879007,3.528412342,-0.835169673,154.3007507,2.712104797,-0.905273438,0.133789063,-0.5390625, 
128,1146443022,0.134713396,0.437335014,-0.105344303,0.882888913,16.70524025,5.348762989,1.843420029,-14.33180523,168.1048431,-5.985453129,-0.891113281,0.12890625,-0.536621094, 
129,1146451355,0.137962386,0.425951362,-0.104921438,0.887988269,17.83609009,3.900881052,3.43185401,-26.83313179,173.6630707,-16.90011978,-0.891113281,0.135742188,-0.558105469, 
130,1146459688,0.142119706,0.413484663,-0.104402579,0.893270791,20.93818855,3.678064823,2.048630953,-32.74128723,189.4378052,-26.63816071,-0.874023438,0.132324219,-0.552246094, 
131,1146468021,0.147267237,0.399434477,-0.103969894,0.898863018,20.49360085,4.938547134,-0.668450415,-42.11445236,211.92453,-35.43910217,-0.871582031,0.134277344,-0.580078125, 
132,1146476354,0.153388917,0.384028584,-0.103979252,0.904534161,19.35765457,5.17416954,0.391154259,-55.56971741,229.6283722,-42.96031189,-0.854492188,0.124511719,-0.580078125, 
133,1146484687,0.160176411,0.367551118,-0.104675621,0.910105884,19.41627121,2.623585463,5.336887836,-70.02826691,241.9250031,-46.28611755,-0.850097656,0.116699219,-0.607910156, 
134,1146493020,0.166893199,0.349612981,-0.105542138,0.915848315,20.10415077,-1.89699924,14.74469471,-74.78230286,260.6445923,-42.04590225,-0.830566406,0.110351563,-0.613769531, 
135,1146501353,0.172639057,0.331008136,-0.104479454,0.921798885,21.44026375,-2.138860941,10.68004131,-47.03356552,273.0127258,-37.66445923,-0.819824219,0.105957031,-0.645019531, 
136,1146509686,0.177170858,0.310684502,-0.10432899,0.928009152,19.05467224,5.152187824,1.409321785,-56.79673767,292.1470032,-15.01583958,-0.8046875,0.095703125,-0.653808594, 
137,1146518019,0.179893389,0.291319132,-0.105320461,0.933637559,10.97172832,4.568907261,-3.062104464,-62.12344742,271.9804688,10.14251137,-0.796386719,0.096679688,-0.684570313, 
138,1146526352,0.182564571,0.274828047,-0.10728769,0.937885344,12.9428215,2.600389242,-3.753986835,-69.3647995,227.1544952,7.13933754,-0.783691406,0.087890625,-0.690429688, 
139,1146534685,0.184480861,0.25852257,-0.10748852,0.942114115,12.9305191,-0.130790591,-4.454561234,-43.2576561,227.9056091,9.871925354,-0.776367188,0.081054688,-0.716796875, 
140,1146543018,0.184602857,0.243719742,-0.105708294,0.946228325,8.003614426,2.714197636,-4.500408649,-7.615233421,210.5426331,23.57730865,-0.768066406,0.067382813,-0.724121094, 
141,1146551351,0.184687048,0.231836423,-0.104768381,0.949297607,5.189277649,6.15816021,-5.30934906,-12.48331928,166.7173309,19.97432518,-0.759277344,0.059082031,-0.747070313, 
142,1146559684,0.18632856,0.222543404,-0.107149035,0.950933814,3.976295948,4.394049168,-4.673286915,-56.33086777,122.3175964,2.876934767,-0.753417969,0.053222656,-0.748046875, 
143,1146568017,0.188923568,0.216360047,-0.111403659,0.951359689,4.607473373,-4.131086826,-6.335142136,-77.52157593,74.37599945,-11.55956459,-0.750976563,0.049804688,-0.766601563, 
144,1146576350,0.188589707,0.213334873,-0.111681595,0.952076316,5.177559853,-6.756823063,-6.466953278,-8.197463989,39.96222305,10.86789322,-0.754882813,0.040527344,-0.765136719, 
145,1146584683,0.187141553,0.212724328,-0.109872505,0.952709019,2.860399485,-3.184208393,-4.515233994,28.59515762,11.60806179,15.38439655,-0.763183594,0.032714844,-0.782226563, 
146,1146593016,0.18627125,0.215194106,-0.106998675,0.952651918,4.312814713,-3.205499649,-4.512313843,47.70337296,-26.93715477,-1.700303078,-0.772460938,0.015625,-0.76953125, 
147,1146601349,0.185570836,0.218452945,-0.102569222,0.952534199,6.000283241,-0.213081613,-3.934668779,69.54858398,-33.43479919,-9.875619888,-0.780273438,0.002441406,-0.784179688, 
148,1146609682,0.185348049,0.22185652,-0.098086752,0.952262938,3.751806259,0.492151886,-3.041542292,68.93296814,-34.748703,-16.86387634,-0.788085938,-0.018554688,-0.76953125, 
149,1146618015,0.185332522,0.226546422,-0.093661569,0.951607108,3.575348854,0.446026772,-2.563795328,70.33744049,-52.86678314,-22.14223099,-0.794433594,-0.032226563,-0.780761719, 
150,1146626348,0.185057968,0.231670097,-0.089287542,0.950847149,4.637095928,2.11372757,-2.283682346,71.41462708,-59.08238602,-19.4094944,-0.804199219,-0.053710938,-0.763183594, 
151,1146634681,0.184809744,0.236667916,-0.085773975,0.94998765,2.510947466,2.665033102,-1.679069281,59.66977692,-60.16028595,-17.11911774,-0.814941406,-0.070800781,-0.775878906, 
152,1146643014,0.184617952,0.242971793,-0.083567619,0.94862932,0.934374452,2.313033581,-1.361436963,45.10803223,-81.83714294,-16.39362144,-0.828125,-0.090820313,-0.7578125, 
153,1146651347,0.18423824,0.250731826,-0.082573101,0.946769059,1.478371143,2.229847908,-1.249402404,33.079422,-106.067955,-12.85602951,-0.84375,-0.1015625,-0.763183594, 
154,1146659680,0.183808342,0.259579241,-0.082815431,0.94444418,2.038364887,1.648711324,-1.147254586,19.32722473,-124.7476273,-10.33733463,-0.855957031,-0.115722656,-0.748046875, 
155,1146668013,0.183364466,0.26930818,-0.083918877,0.941705048,2.657620668,0.612165809,-0.944731355,9.998959541,-140.1388245,-9.146232605,-0.879394531,-0.12890625,-0.756835938, 
156,1146676346,0.182831392,0.279748619,-0.085573636,0.938610911,2.951836586,0.089135014,-0.664179623,4.521453381,-151.8834991,-7.652332306,-0.898925781,-0.146972656,-0.736816406, 
157,1146684679,0.18219994,0.290940136,-0.087671839,0.935131252,2.834304571,-0.349262536,-0.345137805,0.663309216,-164.5701294,-6.542543888,-0.922363281,-0.15625,-0.740234375, 
158,1146693012,0.181525365,0.303038865,-0.090132996,0.931177735,3.041717291,-0.136447623,-0.181252867,-2.187081814,-178.8096771,-6.805894852,-0.943847656,-0.174316406,-0.717285156, 
159,1146701345,0.180895105,0.315956712,-0.093127407,0.926701427,3.347569466,-0.522775352,0.019208871,-7.747383118,-193.0408783,-7.48367548,-0.971191406,-0.186035156,-0.72265625, 
160,1146709678,0.180035532,0.329808205,-0.096174262,0.92171818,4.075737953,-1.225216389,0.235023171,-5.796003819,-207.2739563,-6.773582458,-0.989746094,-0.205566406,-0.691894531, 
161,1146718011,0.179147318,0.344236225,-0.099116646,0.916288078,5.005547523,-0.911262393,0.471593112,-3.455260277,-216.6808167,-8.769896507,-1.023925781,-0.221679688,-0.689453125, 
162,1146726344,0.178471282,0.359104663,-0.101922013,0.910386562,5.426241398,-1.216214538,0.588244081,-2.338426828,-223.5373077,-13.83291245,-1.05078125,-0.242675781,-0.653808594, 
163,1146734677,0.177842245,0.374353737,-0.104391366,0.904065192,5.768455029,-1.098632216,0.870483041,2.030407667,-229.7861481,-17.66490555,-1.086914063,-0.262695313,-0.648925781, 
164,1146743010,0.177089483,0.390138,-0.106620759,0.897253275,6.029548168,-1.212099552,1.170307755,6.213378429,-238.2517242,-19.30973816,-1.105957031,-0.291015625,-0.610351563, 
165,1146751343,0.176006064,0.406412482,-0.108591825,0.889976621,7.04868269,-0.997500956,1.329157829,11.72984123,-246.9526978,-18.48538208,-1.144042969,-0.317871094,-0.599609375, 
166,1146759676,0.174712867,0.42295748,-0.110324055,0.882275999,7.786613941,-1.05319953,1.558332682,15.80148029,-252.0628357,-18.66399384,-1.160644531,-0.350097656,-0.546875, 
167,1146768009,0.173186079,0.439737588,-0.111683108,0.874164879,8.528548241,-1.197433352,1.773892403,21.67549515,-257.0707397,-19.36558342,-1.203613281,-0.379394531,-0.527832031, 
168,1146776342,0.171309993,0.456704021,-0.112648889,0.865669787,9.221306801,-0.999969363,1.811570644,28.32807541,-260.9142761,-18.7173233,-1.216796875,-0.416503906,-0.474609375, 
169,1146784675,0.169132128,0.473794401,-0.113289706,0.856783688,9.954162598,-1.164471388,1.90716362,33.82025528,-264.8659363,-18.30669022,-1.262207031,-0.449707031,-0.442871094, 
170,1146793008,0.166653946,0.491003901,-0.113479897,0.847504497,10.90008068,-1.140952349,2.211275339,40.70796204,-267.9293823,-18.78650665,-1.268554688,-0.488769531,-0.376953125, 
171,1146801341,0.16389972,0.508184731,-0.113249719,0.837890029,11.81033516,-1.057709575,2.614084721,46.925457,-269.6468811,-19.1491909,-1.307128906,-0.524902344,-0.333984375, 
172,1146809674,0.160806328,0.525316596,-0.112610184,0.827950716,12.65877533,-0.708444476,2.98242116,53.36202621,-270.6328125,-18.7431736,-1.308105469,-0.568847656,-0.253417969, 
173,1146818007,0.157471672,0.542278945,-0.111743242,0.817709804,13.5606432,-0.043284032,3.363020897,56.88758087,-271.0804443,-18.0575943,-1.345214844,-0.610839844,-0.200683594, 
174,1146826340,0.154065549,0.558938146,-0.11075075,0.807208657,14.52204418,0.4836317,3.684818268,57.73694229,-269.1205139,-18.27787971,-1.326660156,-0.650878906,-0.107910156, 
175,1146834673,0.1507743,0.575139821,-0.109688431,0.796523452,15.03184891,0.96057266,4.129235268,56.41761017,-265.4614868,-19.79184723,-1.354492188,-0.685546875,-0.039550781, 
176,1146843006,0.147686958,0.590885758,-0.108691886,0.78563875,15.74206829,1.278404832,4.534598351,52.80837631,-261.5474243,-21.22150421,-1.315429688,-0.723632813,0.058105469, 
177,1146851339,0.144833654,0.605984986,-0.107776426,0.774718881,15.89541245,1.370089889,5.041036129,48.69525528,-254.9895935,-22.20702744,-1.326660156,-0.755371094,0.124511719, 
178,1146859672,0.142328441,0.620710194,-0.107027851,0.763548493,15.79808617,1.655413628,5.663606167,42.86245728,-252.5870667,-24.45838547,-1.261230469,-0.779785156,0.216796875, 
179,1146868005,0.140230671,0.635174334,-0.106605545,0.752013266,16.42387199,1.637096286,5.940690994,34.94724655,-253.319046,-26.29213905,-1.258300781,-0.799804688,0.283203125, 
180,1146876338,0.138508856,0.649328589,-0.106592238,0.740152478,17.23957253,1.350433588,6.047297955,26.31467438,-252.8896942,-26.76851845,-1.180664063,-0.815917969,0.364257813, 
181,1146884671,0.1370897,0.663053751,-0.106896162,0.728106558,18.09501266,0.876318038,6.067155361,19.33697701,-250.6418762,-26.75306129,-1.170410156,-0.827148438,0.41796875, 
182,1146893004,0.135763109,0.676275969,-0.107404746,0.716019094,18.77290344,1.445392728,6.332400322,15.39817715,-245.9471436,-25.13222504,-1.087402344,-0.836914063,0.481933594, 
183,1146901337,0.134976864,0.688829303,-0.108445488,0.703942597,18.49374962,2.553108215,7.636887074,3.937301397,-239.7373199,-24.51323128,-1.080566406,-0.838378906,0.526367188, 
184,1146909670,0.135354906,0.70072192,-0.110192202,0.691755414,18.54448318,2.920591354,8.793151855,-15.36276245,-233.7032318,-28.29615021,-0.9921875,-0.841308594,0.575195313, 
185,1146918003,0.137034774,0.711635292,-0.112687439,0.679778099,18.84792328,2.615397453,10.11431408,-36.4883461,-222.0468445,-31.61501694,-0.98046875,-0.840332031,0.603515625, 
186,1146926336,0.139814019,0.721379638,-0.115992747,0.668287992,18.56641197,1.695812345,11.35711384,-56.30752182,-205.9439392,-31.20074844,-0.895996094,-0.8359375,0.636230469, 
187,1146934669,0.143167198,0.729925752,-0.119795181,0.657541156,17.28066635,1.411979675,12.83450031,-67.64810181,-187.8264618,-28.23729897,-0.892578125,-0.835449219,0.64453125, 
188,1146943002,0.147366375,0.737457275,-0.124068223,0.64733839,15.98301506,1.749071598,14.40574741,-81.52548218,-172.5370331,-28.38150215,-0.8046875,-0.83203125,0.663574219, 
189,1146951335,0.152602673,0.743845761,-0.128461361,0.637889922,15.80861092,1.699627161,15.97033119,-94.11319733,-153.3718109,-32.95585632,-0.81640625,-0.838867188,0.666503906, 
190,1146959668,0.15908514,0.748718321,-0.132819608,0.629659772,14.92508125,0.085542828,17.9940834,-107.6032333,-125.2036133,-38.96595001,-0.735351563,-0.8359375,0.665527344, 
191,1146968001,0.166541681,0.75224179,-0.136698604,0.62266326,13.86630726,-4.407051086,19.68928719,-114.160347,-98.12259674,-47.21536255,-0.747070313,-0.848144531,0.65625, 
192,1146976334,0.173588395,0.754659057,-0.139643699,0.617135644,13.94092274,-9.906822205,20.70866394,-101.7078018,-72.02082062,-47.87572479,-0.676269531,-0.852539063,0.651367188, 
193,1146984667,0.178222969,0.755820394,-0.141500786,0.613962233,14.436203,-12.7304678,20.96790123,-65.90533447,-39.03092194,-30.71157455,-0.703613281,-0.860839844,0.641113281, 
194,1146993000,0.179930106,0.755613148,-0.142424718,0.613505542,13.47951221,-12.38676739,20.48341751,-25.66952705,-2.653918266,-6.35148859,-0.650878906,-0.861328125,0.640136719, 
195,1147001333,0.179397613,0.754434109,-0.142118156,0.615181446,11.86236572,-10.1470089,18.71901512,9.757660866,26.36847878,6.915810585,-0.69921875,-0.866210938,0.634765625, 
196,1147009666,0.177603066,0.752585649,-0.140604883,0.618306041,10.75191116,-7.842226505,16.30074692,34.25421143,47.49886703,9.927097321,-0.657226563,-0.860351563,0.640136719, 
197,1147017999,0.174866959,0.750323474,-0.138180882,0.622368515,10.57808113,-5.381134033,13.6843853,52.53104019,61.19879532,11.62535667,-0.71875,-0.861816406,0.638671875, 
198,1147026332,0.171525553,0.747567713,-0.135398477,0.627207041,10.51436234,-3.191351891,11.06941986,62.16404724,73.01914215,15.85486889,-0.686035156,-0.852539063,0.645507813, 
199,1147034665,0.167701691,0.744484127,-0.132657826,0.632472396,12.3059864,-1.985986471,8.925600052,66.75294495,79.36121368,22.12076569,-0.753417969,-0.854003906,0.648925781, 
200,1147042998,0.16191949,0.738734722,-0.129890636,0.641234338,14.06778431,-4.856395721,6.124747276,87.2952652,134.6721497,51.74008942,-0.733398438,-0.843261719,0.650390625, 
201,1147051331,0.156243503,0.733809412,-0.126486748,0.648931861,1.375977755,0.934758842,7.239737988,91.73344421,118.3638229,40.56267548,-0.806640625,-0.840332031,0.648925781, 
202,1147059664,0.151377901,0.728568017,-0.124511585,0.656330705,15.44799042,-6.126375675,2.801527023,69.64713287,116.3200912,47.58488083,-0.790527344,-0.831054688,0.647949219, 
203,1147067997,0.143964201,0.722598135,-0.117831089,0.665764093,22.55112076,1.289875984,-8.636925697,139.5766449,148.9050446,28.99570084,-0.860839844,-0.822265625,0.642578125, 
204,1147076330,0.140275627,0.715512335,-0.115645401,0.674530089,29.88578987,15.56970119,-19.23706245,58.15325546,149.4234772,39.96840286,-0.838378906,-0.815917969,0.650878906, 
205,1147084663,0.135269254,0.70419395,-0.115586281,0.687352002,7.299965858,-7.171571732,-5.118917465,49.6408577,222.6031342,87.74873352,-0.923339844,-0.806152344,0.624023438, 
206,1147092996,0.130320489,0.696749091,-0.114315212,0.696052313,13.91465664,2.492371559,0.368452191,61.22664261,148.2558441,61.59611511,-0.912109375,-0.794433594,0.621582031, 
207,1147101329,0.1267353,0.689046144,-0.113031082,0.704540551,6.829621315,-6.303040504,11.57946491,47.45498657,151.0223694,48.48775482,-0.988769531,-0.793945313,0.600097656, 
208,1147109662,0.124228463,0.683478236,-0.110711157,0.710751474,7.418284416,-3.488584757,11.99067974,47.48801041,112.0830841,20.89026451,-0.97265625,-0.788574219,0.602539063, 
