PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
4891,1251538818,0.98116523,0.150758162,-0.112177283,0.044779897,1.73136723,3.229580641,9.640955925,-1.980903268,6.859917641,14.88281155,0.672851563,0.572265625,-0.689453125, 
4892,1251547151,0.981264234,0.150035322,-0.111898266,0.045725755,3.02872014,5.09922266,9.493170738,-8.706691742,6.459386349,13.04391098,0.668701172,0.574462891,-0.702636719, 
4893,1251555484,0.981534123,0.147766382,-0.111873917,0.047351617,1.74839437,3.899530172,9.509922028,-29.25533676,6.169926167,24.93642426,0.665527344,0.575195313,-0.685546875, 
4894,1251563817,0.981737435,0.146062151,-0.111882456,0.048393887,1.61205101,1.668101192,8.798648834,-22.19746399,3.561930656,16.3807373,0.660644531,0.574951172,-0.696533203, 
4895,1251572150,0.981937468,0.144389063,-0.111849435,0.049419716,3.291655302,3.125076771,9.063526154,-22.00051498,4.567186832,15.95220947,0.663330078,0.578369141,-0.682373047, 
4896,1251580483,0.982144773,0.142589092,-0.111812249,0.050599284,1.522151947,2.133151531,9.268263817,-23.25561523,4.52295208,18.28705215,0.66015625,0.580810547,-0.693603516, 
4897,1251588816,0.982307076,0.141141653,-0.111871086,0.051366627,1.897446394,2.176707029,9.171759605,-19.33322144,2.608926058,12.32597256,0.661132813,0.580078125,-0.680664063, 
4898,1251597149,0.982440829,0.139853954,-0.111953281,0.052147273,2.002371073,1.904527664,9.090960503,-16.89056969,1.657075047,12.39699936,0.65234375,0.582763672,-0.694335938, 
4899,1251605482,0.982555985,0.138932317,-0.111975178,0.052393105,3.168931007,2.55758214,9.183041573,-12.9070158,1.650927305,4.434939384,0.652832031,0.58203125,-0.682128906, 
4900,1251613815,0.982712865,0.137744114,-0.111818589,0.052919727,1.214863181,2.424096584,9.599374771,-15.80928707,4.355304718,8.338293076,0.645263672,0.583740234,-0.692138672, 
4901,1251622148,0.982821524,0.1369178,-0.111887693,0.052899305,2.131972551,2.65469718,9.249834061,-12.04734993,0.430895567,0.779121101,0.646484375,0.581054688,-0.689941406, 
4902,1251630481,0.982984483,0.135641158,-0.11187245,0.053191997,2.749953508,2.754281998,9.585143089,-17.477211,2.073639154,5.576872826,0.636474609,0.583984375,-0.695800781, 
4903,1251638814,0.983099997,0.13479355,-0.111902907,0.053148769,1.844534993,1.882279515,9.253353119,-12.35302925,0.931756258,0.43151024,0.641113281,0.58203125,-0.692626953, 
4904,1251647147,0.983214796,0.133916423,-0.111977898,0.053082403,3.566338778,2.986388683,8.707849503,-12.60571384,-0.182014763,0.311840534,0.634765625,0.581054688,-0.707275391, 
4905,1251655480,0.98331672,0.133156478,-0.111948915,0.053168986,1.990958691,2.130514383,8.626415253,-10.89596272,1.885399938,1.95151031,0.6328125,0.578613281,-0.705566406, 
4906,1251663813,0.98342073,0.132409289,-0.111972287,0.053062461,2.064787388,3.186320782,8.731759071,-10.8535471,0.332408786,-0.517023385,0.622802734,0.579101563,-0.713623047, 
4907,1251672146,0.983541787,0.131319106,-0.112059437,0.053345889,2.535065651,2.555062532,8.930066109,-15.17953587,0.945536792,5.322216034,0.625488281,0.577636719,-0.714599609, 
4908,1251680479,0.983629048,0.130641073,-0.112042703,0.053436413,1.6822052,1.715783954,9.358496666,-9.554468155,1.15880084,1.97927618,0.615478516,0.573486328,-0.727050781, 
4909,1251688812,0.983697295,0.129983321,-0.112198263,0.053455628,2.142258167,2.600113153,9.413755417,-9.693989754,-0.855592251,1.248911619,0.614746094,0.570800781,-0.728027344, 
4910,1251697145,0.983762205,0.129238218,-0.11243277,0.053577125,2.517061234,2.01918149,9.233579636,-10.55903339,-2.170012474,2.969445467,0.600585938,0.565185547,-0.739501953, 
4911,1251705478,0.983791769,0.128768682,-0.112769879,0.053458646,2.141884089,1.974400759,9.495809555,-7.423876286,-3.762833118,-0.556392372,0.59765625,0.559082031,-0.746337891, 
4912,1251713811,0.983848751,0.127824798,-0.113416225,0.053308774,1.971502781,3.231702566,9.156014442,-13.95645618,-8.090308189,0.344063282,0.586425781,0.557861328,-0.768066406, 
4913,1251722144,0.983921289,0.126423642,-0.11443606,0.053126886,1.977736831,2.904980659,8.866328239,-20.69856453,-12.36097431,1.214435339,0.576660156,0.549560547,-0.779296875, 
4914,1251730477,0.98401165,0.124757841,-0.115706198,0.052638441,2.304399729,2.744104147,9.065340996,-24.77041817,-16.53922844,-2.040431499,0.560302734,0.546875,-0.798095703, 
4915,1251738810,0.984094501,0.122692697,-0.117433816,0.052118607,2.06401515,2.513101101,9.086081505,-30.75256538,-22.03100967,-1.086557031,0.541015625,0.543212891,-0.809570313, 
4916,1251747143,0.984161258,0.120560378,-0.119339585,0.051499553,2.189349651,2.333047628,8.963764191,-31.71294785,-25.06118011,-1.962052941,0.51171875,0.538574219,-0.820556641, 
4917,1251755476,0.984232426,0.118429296,-0.121155463,0.050839357,2.537126064,2.183480024,9.342208862,-31.91914368,-23.43654633,-2.711321831,0.484619141,0.533691406,-0.823486328, 
4918,1251763809,0.984304845,0.116384901,-0.122836463,0.050119169,2.191488028,1.926204085,9.488625526,-30.54250526,-22.23853874,-3.848646402,0.448974609,0.528808594,-0.832763672, 
4919,1251772142,0.984353423,0.114354238,-0.124665447,0.049320228,2.14129591,2.309559107,9.298224449,-30.76440239,-23.94906235,-4.718865871,0.417236328,0.522705078,-0.838378906, 
4920,1251780475,0.984388351,0.112358272,-0.126577869,0.048328869,2.207370996,2.195127249,9.409196854,-30.4484787,-25.89595032,-7.208394051,0.373291016,0.519042969,-0.835693359, 
4921,1251788808,0.984396577,0.110494055,-0.128529459,0.047294568,2.737231016,2.019728661,9.2990942,-28.937006,-26.16577148,-7.974644661,0.339111328,0.511230469,-0.825439453, 
4922,1251797141,0.984413445,0.108751275,-0.130262241,0.046230406,2.951291561,2.143482208,8.963815689,-27.00409126,-23.77269936,-8.898855209,0.301269531,0.5078125,-0.813720703, 
4923,1251805474,0.984436929,0.107283518,-0.131683841,0.045120392,2.215295076,1.496015906,8.954851151,-23.39037323,-19.33661079,-10.51316643,0.275390625,0.501220703,-0.796386719, 
4924,1251813807,0.984458745,0.106046781,-0.132891566,0.044015281,3.006525517,1.80451417,8.964696884,-19.90411758,-17.0370636,-11.14765644,0.243164063,0.497802734,-0.777587891, 
4925,1251822140,0.984490275,0.105028324,-0.133823738,0.0429096,2.437708139,1.617967725,9.170523643,-17.01213646,-12.96859455,-11.99479198,0.224609375,0.492431641,-0.751953125, 
4926,1251830473,0.984494746,0.104300894,-0.134701744,0.041820437,2.913885593,1.991728187,9.116957664,-12.75605011,-12.88519764,-12.33530903,0.203369141,0.486572266,-0.728759766, 
4927,1251838806,0.984544873,0.10353221,-0.135270342,0.040701397,2.858961105,1.669353127,9.320596695,-13.46927643,-8.179141045,-13.15819263,0.196044922,0.48046875,-0.711425781, 
4928,1251847139,0.984569848,0.102956258,-0.135848805,0.039618604,2.737380743,2.081124544,9.386440277,-10.5494833,-8.867882729,-12.97425556,0.187744141,0.477783203,-0.692138672, 
4929,1251855472,0.984618306,0.10235364,-0.136266932,0.038521416,3.244548559,1.902292728,9.223736763,-11.09557629,-6.209506512,-13.38041782,0.185546875,0.470458984,-0.677490234, 
4930,1251863805,0.984661043,0.101903498,-0.136597976,0.037433852,2.876496077,1.528351784,9.124557495,-8.746673584,-5.557803154,-13.63474178,0.179931641,0.465332031,-0.658935547, 
4931,1251872138,0.984696269,0.101587869,-0.136904553,0.036228579,3.088606596,2.551691055,8.886047363,-7.336558819,-5.025053024,-15.52494526,0.181640625,0.455566406,-0.655029297, 
4932,1251880471,0.984864116,0.100589968,-0.136990398,0.034063414,1.392531633,3.935070515,10.02910042,-18.24378014,-3.237667561,-27.59905434,0.178955078,0.447998047,-0.647460938, 
4933,1251888804,0.984862208,0.100430056,-0.137628481,0.031950671,1.746240377,-3.276670456,9.376170158,-7.03692627,-10.90739346,-27.63667488,0.179931641,0.442382813,-0.637695313, 
4934,1251897137,0.984883189,0.100403547,-0.137922809,0.030063918,4.541267395,4.186138153,8.877969742,-4.467023373,-6.403563023,-25.30070877,0.174560547,0.432373047,-0.636962891, 
4935,1251905470,0.984956861,0.100231521,-0.137880117,0.028375914,3.09028554,0.584235311,9.070244789,-6.19711113,-0.971548438,-22.83533287,0.173583984,0.422119141,-0.642578125, 
4936,1251913803,0.984957278,0.100429289,-0.137993693,0.02707671,2.727399349,1.856972933,9.150466919,-0.20883289,-3.269555092,-18.01052475,0.166748047,0.410888672,-0.636230469, 
4937,1251922136,0.984954417,0.10069371,-0.137996674,0.026162727,3.253663063,2.216886997,8.662399292,1.261334777,-0.828313291,-13.08521271,0.166015625,0.398681641,-0.641357422, 
4938,1251930469,0.984953403,0.100953013,-0.137902752,0.025694625,2.739457607,2.326761723,9.197748184,2.280960321,0.665547431,-7.157897949,0.158447266,0.383056641,-0.644775391, 
4939,1251938802,0.984906256,0.101398379,-0.137926385,0.025624184,3.685486078,1.93445003,9.233327866,5.365708351,-0.088625245,-1.959181786,0.15234375,0.370117188,-0.648925781, 
4940,1251947135,0.984917045,0.101580262,-0.137675121,0.025839072,3.200355053,2.278011799,9.269231796,2.565765381,3.79606843,2.016416788,0.140625,0.353271484,-0.652099609, 
4941,1251955468,0.984883487,0.10191296,-0.137574345,0.026341304,2.168125868,2.055953741,9.204628944,4.950681686,2.464281797,5.838906765,0.12890625,0.339599609,-0.656982422, 
4942,1251963801,0.984832227,0.102315709,-0.137513429,0.027005743,2.859653234,1.798090577,9.243227005,6.427341461,1.651413798,7.974774361,0.11328125,0.323974609,-0.654785156, 
4943,1251972134,0.984771669,0.10273198,-0.137473598,0.027821729,2.818161964,1.721394062,9.001095772,6.687325478,1.993286967,10.01433277,0.096435547,0.305175781,-0.646728516, 
4944,1251980467,0.984729111,0.103135251,-0.13729094,0.028723679,2.756876707,2.010934114,8.931700706,6.918187618,3.649196386,11.01416111,0.07421875,0.287109375,-0.648925781, 
4945,1251988800,0.984632492,0.103739709,-0.137303337,0.029783333,1.732113242,1.430995822,9.150726318,9.734114647,1.491478801,13.0630188,0.061523438,0.271484375,-0.629150391, 
4946,1251997133,0.984539688,0.10438215,-0.137247458,0.030850235,3.297570467,1.864301085,9.173658371,10.49055386,1.977380753,12.9956789,0.042724609,0.254150391,-0.625732422, 
4947,1252005466,0.98443979,0.104979381,-0.137224108,0.032089647,2.327732325,1.52668643,8.488362312,9.992947578,2.222201824,15.44317245,0.02734375,0.237304688,-0.594482422, 
4948,1252013799,0.984281003,0.105793506,-0.137384653,0.033564515,2.755709171,0.025445934,7.345869064,13.58419704,-0.565178394,18.53648186,0.01953125,0.223388672,-0.581787109, 
4949,1252022132,0.984133422,0.106798127,-0.137315631,0.03495805,2.260478497,2.695143223,11.00301552,15.89816189,2.787636995,16.70874786,0.012695313,0.204589844,-0.555175781, 
4950,1252030465,0.983945131,0.107732862,-0.137487397,0.036673531,2.94684577,3.301048517,10.81587696,15.70469666,-0.473581851,21.59853554,0.007324219,0.193115234,-0.543212891, 
4951,1252038798,0.983800232,0.108597711,-0.137383088,0.038360536,4.173045635,1.202613592,8.617984772,14.58897018,3.766716242,20.8896637,0.006835938,0.176513672,-0.514404297, 
4952,1252047131,0.983701587,0.109247349,-0.137117609,0.039963797,2.148854971,1.4687953,8.032718658,11.72654915,5.595087051,19.92336464,0.009765625,0.163574219,-0.503417969, 
4953,1252055464,0.983520627,0.110025838,-0.137358114,0.041429654,2.306096554,2.893298149,11.55514526,12.86671543,-1.250077724,18.5961113,0.014404297,0.147949219,-0.480957031, 
4954,1252063797,0.983380795,0.110437877,-0.137640789,0.042697169,4.447961807,1.860605359,9.998935699,7.639307022,-2.266015053,16.67757416,0.014648438,0.133300781,-0.469482422, 
4955,1252072130,0.983320475,0.1102117,-0.137927458,0.043733243,3.756970882,2.419958115,8.098594666,-1.735492826,-1.719689012,14.70018101,0.026367188,0.117431641,-0.449951172, 
4956,1252080463,0.983262479,0.109616116,-0.13854824,0.044564366,2.796165228,1.99041605,9.084327698,-7.140891552,-6.748148441,13.14969826,0.032226563,0.106933594,-0.440917969, 
4957,1252088796,0.983182251,0.108908258,-0.139591008,0.044812199,2.555562735,1.785038948,10.54431438,-10.17646027,-12.86820984,6.111032009,0.042724609,0.094238281,-0.422607422, 
4958,1252097129,0.983050287,0.108029202,-0.141306475,0.044460058,1.773064852,1.651758075,9.468193054,-13.79950047,-23.29741859,-0.618328094,0.043945313,0.080078125,-0.412353516, 
4959,1252105462,0.982897699,0.106993802,-0.143535957,0.043172583,0.880274355,2.181108952,9.916117668,-18.19340324,-31.14287567,-12.19771862,0.051757813,0.066162109,-0.396728516, 
4960,1252113795,0.982489645,0.106112048,-0.147498682,0.041238736,-3.582128525,1.96071291,10.47101307,-17.86598969,-56.55278015,-18.52153587,0.048583984,0.053955078,-0.391113281, 
4961,1252122128,0.981205344,0.106629007,-0.15639551,0.037536539,-1.261873245,1.534407973,9.938154221,-4.255154133,-127.9524231,-37.56283569,0.050048828,0.039306641,-0.375244141, 
4962,1252130461,0.978562534,0.10888961,-0.171792388,0.032373436,1.270874977,-1.12144959,13.67259789,14.94809246,-222.0454712,-50.78490829,0.036132813,0.024414063,-0.374755859, 
4963,1252138794,0.970742524,0.118861504,-0.206754223,0.028030807,-22.38036919,-7.440704823,20.50611687,119.5396652,-499.5075989,-26.36534309,0.009765625,0.006591797,-0.359375, 
4964,1252147127,0.957102776,0.139317766,-0.252467513,0.02841269,-2.831959724,-0.634762168,13.15872288,278.5809937,-656.4343872,26.73047256,-0.040771484,-0.025146484,-0.349121094, 
4965,1252155460,0.938964844,0.155069575,-0.305818886,0.027846584,-4.491685867,13.10530663,15.59838867,218.8956757,-772.487793,47.00861359,-0.09765625,-0.052001953,-0.325439453, 
4966,1252163793,0.914706111,0.164151162,-0.368417054,0.025264557,-6.950235844,9.563389778,19.56820679,133.8885498,-919.8497925,71.10404968,-0.174560547,-0.069335938,-0.293457031, 
4967,1252172126,0.884531558,0.161439508,-0.437282979,0.018077649,-6.71020031,13.22675705,21.27356339,-26.84557343,-1035.117188,89.23615265,-0.251953125,-0.067871094,-0.232421875, 
4968,1252180459,0.851145566,0.142945901,-0.505069256,0.004967459,-1.768369198,15.08602333,24.97625351,-247.1526184,-1050.749268,110.4468613,-0.336425781,-0.047363281,-0.160400391, 
4969,1252188792,0.83187139,0.1270964,-0.539968908,-0.016492795,27.37802505,11.44038296,43.83323288,-299.616272,-583.5960693,-71.21047974,-0.393310547,-0.024169922,-0.075683594, 
4970,1252197125,0.827723265,0.121431045,-0.547153473,-0.027453743,11.33753395,-14.78346825,37.10822678,-137.7019501,-133.3004303,-71.90180969,-0.430664063,-0.008789063,-0.054443359, 
4971,1252205458,0.822413623,0.129110515,-0.553210139,-0.030443856,-6.676159859,-25.0741024,17.853302,75.67157745,-111.1407776,-83.65162659,-0.4453125,-0.004882813,-0.048095703, 
4972,1252213791,0.813423693,0.138248473,-0.564364314,-0.026909824,-1.506906867,-6.375350952,13.48278713,150.4902191,-184.3108063,-13.70499134,-0.474853516,-0.002685547,-0.043457031, 
4973,1252222124,0.807452798,0.141018316,-0.572284043,-0.025040571,4.336692333,3.102481842,14.82524776,59.49264908,-130.7231598,12.14991283,-0.489013672,0.004638672,-0.036376953, 
4974,1252230457,0.805670321,0.137660533,-0.575575352,-0.025692802,2.799200773,-0.115127087,13.44679642,-38.2051506,-52.85742569,24.75607109,-0.518310547,0.020263672,-0.04296875, 
4975,1252238790,0.805454969,0.132486403,-0.577095568,-0.025546091,1.148458481,-7.206125259,10.01855755,-55.46643448,-20.58139229,45.24675751,-0.528320313,0.043945313,-0.041015625, 
4976,1252247123,0.805812657,0.129170567,-0.577460766,-0.022853091,2.519545317,-7.703391552,8.437049866,-16.2580204,2.672661543,56.73812866,-0.550537109,0.072021484,-0.060302734, 
4977,1252255456,0.807595193,0.127059907,-0.575605392,-0.018068755,2.704602242,-3.230142593,8.952968597,10.62723827,41.97072983,66.86749268,-0.552246094,0.093994141,-0.072021484, 
4978,1252263789,0.810579121,0.125125289,-0.571968734,-0.012610712,0.777187884,0.727491677,10.30343437,15.2225914,73.19857788,70.12155914,-0.566162109,0.123046875,-0.098876953, 
4979,1252272122,0.814284623,0.123314023,-0.567169368,-0.007452728,-0.123786941,3.385786533,11.84396553,12.95550156,90.55794525,63.9045639,-0.561767578,0.151367188,-0.124755859, 
4980,1252280455,0.818683803,0.121413447,-0.561255217,-0.003256336,-0.015762605,5.179022312,12.94868755,3.00288415,107.5943756,52.0403862,-0.570800781,0.178710938,-0.162841797, 
4981,1252288788,0.824121475,0.119293295,-0.553710341,-0.000212533,0.812090397,5.807581425,13.1026907,-10.00167751,131.1613007,38.08034897,-0.561279297,0.210205078,-0.194335938, 
4982,1252297121,0.830671668,0.117226601,-0.544281006,0.001769405,1.363725185,5.472678185,11.85690498,-19.48251343,160.1247253,22.55454063,-0.557128906,0.243652344,-0.237792969, 
4983,1252305454,0.837973118,0.115382999,-0.533368945,0.002798719,1.33899653,4.933831215,10.18685818,-25.09597206,180.1594849,7.628334522,-0.536376953,0.273193359,-0.272949219, 
4984,1252313787,0.845624149,0.11360006,-0.521544933,0.002860246,1.826568007,4.90765667,9.221212387,-32.15855408,192.6781311,-5.463162422,-0.524169922,0.307861328,-0.318847656, 
4985,1252322120,0.853598773,0.111481629,-0.508860886,0.001942184,2.86907196,5.241578579,9.129327774,-43.3829422,202.4287415,-15.71656895,-0.497558594,0.339111328,-0.3515625, 
4986,1252330453,0.862044752,0.10882853,-0.495012611,0.000174019,4.132143021,5.31953001,9.273255348,-56.4745636,219.1634827,-23.84069252,-0.481689453,0.374023438,-0.392089844, 
4987,1252338786,0.871053934,0.105942458,-0.479623824,-0.002110852,4.849775314,5.151593208,8.489274979,-63.45429611,239.3640594,-30.58535957,-0.453613281,0.403320313,-0.418457031, 
4988,1252347119,0.880096972,0.103690177,-0.463308692,-0.005001957,4.458565712,4.732572556,7.439801693,-60.07718277,250.9464264,-43.47979355,-0.4375,0.437011719,-0.460205078, 
4989,1252355452,0.888810158,0.101923756,-0.446723908,-0.00825258,4.901902199,4.591279507,6.869189739,-55.8949585,250.4618988,-51.2050972,-0.407958984,0.468261719,-0.498291016, 
4990,1252363785,0.897177517,0.10030666,-0.429962724,-0.012061087,5.835480213,4.397634983,6.271080971,-57.17320633,250.8953094,-59.35659027,-0.385742188,0.495361328,-0.550537109, 
4991,1252372118,0.905211389,0.098353989,-0.413098097,-0.016463004,6.410790443,3.696377277,6.796919346,-64.23487091,248.1349335,-64.74449921,-0.336425781,0.526367188,-0.600341797, 
4992,1252380451,0.912850916,0.096091911,-0.396266401,-0.021086421,7.790947437,2.421346664,7.954926491,-68.94884491,246.304657,-65.93686676,-0.289794922,0.56640625,-0.650634766, 
4993,1252388784,0.920350969,0.093585894,-0.378877908,-0.025482452,8.673689842,0.630250752,8.388259888,-70.61010742,251.5704041,-62.38164902,-0.211181641,0.597412109,-0.677246094, 
4994,1252397117,0.927551448,0.091050848,-0.361266255,-0.029097766,9.662611008,-1.31657958,8.973185539,-66.74105835,255.0250549,-52.88888931,-0.144042969,0.636230469,-0.6953125, 
4995,1252405450,0.934582412,0.088373885,-0.343148172,-0.031581748,10.82324314,-2.57309556,9.599497795,-62.78859711,260.802948,-38.34502029,-0.065917969,0.663330078,-0.6875, 
4996,1252413783,0.941461563,0.085412249,-0.324490905,-0.032603744,11.40101719,-3.233037472,9.896080971,-59.73077774,269.8696289,-19.0416832,-0.008056641,0.6953125,-0.682373047, 
4997,1252422116,0.948081076,0.082430154,-0.305465281,-0.032260679,11.25625896,-3.39151454,10.08213902,-53.58081818,273.9005432,-1.723469496,0.064941406,0.712646484,-0.663818359, 
4998,1252430449,0.954359055,0.079453558,-0.286273926,-0.030585291,11.56010532,-2.763479948,10.54718399,-47.78201675,277.3138123,15.1835041,0.12109375,0.730712891,-0.661865234, 
4999,1252438782,0.960421681,0.076409735,-0.266426682,-0.027769117,11.38031578,-1.888693571,11.00657272,-44.00347137,285.1469727,29.67281723,0.187011719,0.740478516,-0.638671875, 
5000,1252447115,0.966057539,0.073422797,-0.246515587,-0.023970421,11.07003593,-0.781475246,11.29136181,-39.43834305,286.6297607,42.15166473,0.246826172,0.757080078,-0.635986328, 
5001,1252455448,0.971323252,0.070544198,-0.226239115,-0.019311871,11.39763927,-0.017135037,11.37779617,-34.6001091,290.022522,52.76730347,0.312988281,0.758544922,-0.616210938, 
5002,1252463781,0.97612524,0.067929365,-0.205834046,-0.014140112,10.90982151,0.635298133,10.83163357,-29.29443932,291.9759827,58.50500488,0.373535156,0.767089844,-0.599365234, 
5003,1252472114,0.980394661,0.065647885,-0.185593352,-0.008606788,10.5007267,1.86845088,9.917224884,-23.04400063,287.5953674,62.49433899,0.438720703,0.763916016,-0.574462891, 
5004,1252480447,0.98407793,0.063559145,-0.165959954,-0.003237568,10.02476978,3.463248968,9.37339592,-20.48597336,278.8522339,60.23912048,0.502685547,0.769287109,-0.557861328, 
5005,1252488780,0.987222493,0.061321024,-0.147074923,0.001688566,9.803905487,4.809141636,10.21737385,-22.80571938,266.085144,55.25217819,0.567871094,0.764160156,-0.525634766, 
5006,1252497113,0.989892066,0.058949415,-0.128854185,0.006146766,10.27573299,5.534614563,11.07797241,-25.38799095,256.7272644,49.70110703,0.62890625,0.775390625,-0.497070313, 
5007,1252505446,0.992163837,0.056649666,-0.110926904,0.009960273,10.13397694,5.955918312,11.12463474,-25.08940315,250.5405273,41.11206436,0.676513672,0.763427734,-0.453125, 
5008,1252513779,0.994002581,0.054704707,-0.093805097,0.013007009,9.939089775,6.534776211,11.54349232,-21.35612297,239.1987762,30.7522583,0.729980469,0.772705078,-0.402587891, 
5009,1252522112,0.995477498,0.05331672,-0.077166758,0.015149061,10.22890091,7.164791584,12.12953663,-14.60651875,230.4520111,18.15037727,0.762451172,0.766113281,-0.359619141, 
5010,1252530445,0.996634364,0.052445751,-0.060834359,0.016453352,10.09742165,7.550477028,11.67937756,-8.362963676,226.0914917,6.366846085,0.796630859,0.768798828,-0.300537109, 
5011,1252538778,0.997502089,0.051984318,-0.044735201,0.01698132,9.737790108,7.668406487,10.85525608,-3.183807611,221.1865082,-4.322383881,0.817382813,0.758300781,-0.256103516, 
5012,1252547111,0.998117685,0.051460821,-0.029149836,0.016295893,9.189490318,8.044915199,10.87861729,-4.782193184,213.9429169,-20.56092453,0.833251953,0.762451172,-0.201416016, 
5013,1252555444,0.998521328,0.050443526,-0.014254016,0.014485002,9.0216465,8.52818203,11.42925739,-12.01314259,202.9758301,-35.21046829,0.837402344,0.750732422,-0.154785156, 
5014,1252563777,0.998730302,0.049077991,-0.000212583,0.011456985,9.90905571,9.074602127,10.69323158,-17.07015038,191.1620483,-51.29034805,0.839111328,0.76171875,-0.099853516, 
5015,1252572110,0.99877876,0.047174115,0.013123371,0.006747747,10.60976219,9.417206764,8.437019348,-24.52881432,179.7698364,-73.82497406,0.819580078,0.746337891,-0.057861328, 
5016,1252580443,0.998693347,0.044566169,0.025049975,0.000563908,11.25748444,8.76397419,5.385744095,-33.92053223,160.1955109,-93.33188629,0.809082031,0.756591797,-0.009765625, 
5017,1252588776,0.998506904,0.041284744,0.035160605,-0.006742518,13.10361862,6.874183655,3.759788275,-42.85490417,134.0493011,-107.8262405,0.784912109,0.744384766,0.023193359, 
5018,1252597109,0.998244703,0.037369423,0.04356828,-0.014671428,14.91989899,4.355715275,2.513169765,-50.93796921,110.8473358,-115.7600937,0.764404297,0.7578125,0.05859375, 
5019,1252605442,0.997940361,0.032986108,0.050210908,-0.022542236,17.04530144,2.029715776,1.573985577,-57.19245148,86.12873077,-114.3250885,0.734863281,0.747070313,0.084960938, 
5020,1252613775,0.997585475,0.028247705,0.056223813,-0.029436136,19.96420097,-0.612697542,-0.049666211,-62.34893799,78.30355072,-100.911911,0.716308594,0.756591797,0.114013672, 
5021,1252622108,0.997261345,0.024133902,0.060668558,-0.034771718,20.80348587,-3.253287554,-2.2404356,-54.55310822,57.31999969,-78.43737793,0.689941406,0.745605469,0.126220703, 
5022,1252630441,0.997037053,0.021421907,0.06305553,-0.038532551,21.43078041,-3.938096285,-2.602994919,-35.49995804,30.51313972,-54.93331528,0.681396484,0.757080078,0.148681641, 
5023,1252638774,0.996961594,0.020425174,0.063248031,-0.040652074,21.07634544,-3.023411274,-1.871141791,-12.46079922,1.568092108,-30.22843742,0.666015625,0.744384766,0.146972656, 
5024,1252647107,0.99703902,0.020576708,0.061689898,-0.041070655,20.17180443,-1.919035077,-1.493989587,2.912890434,-21.32473183,-5.321820736,0.673339844,0.76171875,0.151367188, 
5025,1252655440,0.99723959,0.021382926,0.058684345,-0.040178016,18.13968277,-0.928353965,-1.022846222,11.41560555,-40.46448898,13.6749897,0.672607422,0.75390625,0.131835938, 
5026,1252663773,0.997519195,0.022783389,0.054556031,-0.038237236,16.6277256,-0.319193631,0.312400579,19.45916748,-55.358284,28.91894913,0.691162109,0.768798828,0.136474609, 
5027,1252672106,0.997819304,0.025217937,0.049629256,-0.035497796,14.979599,-0.191985205,1.577665925,33.32948685,-65.28940582,40.89587402,0.694824219,0.760498047,0.111816406, 
5028,1252680439,0.998105943,0.028618187,0.044011593,-0.03210929,14.47121525,0.632144749,2.998113155,46.60874176,-74.30805969,50.70892334,0.715820313,0.782470703,0.104003906, 
5029,1252688772,0.998357475,0.032178786,0.038076811,-0.028274141,12.10847282,1.480318904,4.316992283,48.57450104,-78.00270081,57.01862717,0.734130859,0.775634766,0.074951172, 
5030,1252697105,0.998403549,0.036080737,0.035074014,-0.025703009,-0.885076702,0.383777767,-1.594611049,52.99152374,-38.45815659,38.49420547,0.763427734,0.797607422,0.055664063, 
5031,1252705438,0.998377502,0.04001198,0.03251094,-0.024225309,-30.99377823,2.812525988,5.604398727,53.68057251,-32.40679932,23.21392822,0.776367188,0.793701172,0.026611328, 
5032,1252713771,0.998511016,0.04619804,0.01756523,-0.023143239,-22.18850327,17.51550674,41.40044785,88.97735596,-202.4678802,25.69497681,0.796386719,0.810791016,0.005615234, 
5033,1252722104,0.998146892,0.05554029,0.006012325,-0.024170378,-2.381554842,5.874914646,22.33574295,131.9277344,-155.7285309,-4.848414898,0.794921875,0.798828125,-0.043457031, 
5034,1252730437,0.997714996,0.063550584,-0.004739595,-0.022492016,12.54129505,-3.2487216,3.226747513,113.3390503,-143.4694672,31.5738945,0.800292969,0.807373047,-0.074707031, 
5035,1252738770,0.997232258,0.069694415,-0.016169639,-0.020280741,23.94326401,-3.463437319,-0.509574056,87.80754089,-152.6242065,39.55833817,0.810791016,0.793945313,-0.131835938, 
5036,1252747103,0.996870697,0.072391696,-0.02757911,-0.015813956,14.76625538,-1.983396292,7.25640583,41.13383484,-151.3779449,71.29560852,0.826660156,0.803222656,-0.174560547, 
5037,1252755436,0.996365368,0.074005179,-0.040523686,-0.011801982,-2.152724266,2.306160212,23.62802124,26.40746117,-172.7339783,66.93268585,0.841308594,0.792480469,-0.240966797, 
5038,1252763769,0.995476127,0.079129592,-0.052305464,-0.00565174,-4.671691895,8.459959984,29.94640732,76.08061981,-154.7008972,93.06542206,0.854736328,0.794677734,-0.281982422, 
5039,1252772102,0.994222581,0.087727524,-0.061868742,-2.51457E-06,1.158489108,10.94010353,10.34821033,123.3532333,-124.3892899,81.21246338,0.860351563,0.774658203,-0.341064453, 
5040,1252780435,0.993337691,0.090562217,-0.071249761,0.002103006,8.776496887,10.66252804,5.041765213,41.23797989,-126.3355942,37.49631882,0.857177734,0.768310547,-0.367675781, 
